Time,ECG Lead1,ECG Lead2,ECG Lead 3,BP1,Heart Beat,Temp 
1378,0.996572408,-0.911423841,0.441570027,-0.530888031,0.002166748,98.49640462
1380,1.005141388,-0.876655629,0.422836753,-0.579150579,0.003112793,98.49995354
1382,0.989717224,-0.841059603,0.434433541,-0.530888031,0.013031006,98.4950437
1384,0.983718937,-0.813741722,0.425512935,-0.530888031,-0.025939941,98.49206955
1386,0.98714653,-0.771523179,0.422836753,-0.579150579,-0.017028809,98.49587559
1388,0.953727506,-0.753311258,0.437109723,-0.530888031,0.094390869,98.49305609
1390,0.948586118,-0.724337748,0.448706512,-0.579150579,0.080871582,98.49123299
1392,0.941730934,-0.700331126,0.450490633,-0.579150579,-0.147033691,98.48967262
1394,0.913453299,-0.687913907,0.458519179,-0.579150579,-0.329956055,98.4926734
1396,0.906598115,-0.670529801,0.457627119,-0.627413127,0.282531738,98.49338424
1398,0.928877464,-0.650662252,0.44603033,-0.530888031,0.414825439,98.49651663
1400,0.910025707,-0.647350993,0.458519179,-0.675675676,-0.153045654,98.49237842
1402,0.918594687,-0.63410596,0.460303301,-0.530888031,-0.388580322,98.4892998
1404,0.929734362,-0.636589404,0.450490633,-0.482625483,-0.19052124,98.49059481
1406,0.901456727,-0.639072848,0.457627119,-0.482625483,0.148193359,98.48623345
1408,0.897172237,-0.639072848,0.458519179,-0.530888031,0.41809082,98.48866307
1410,0.917737789,-0.631622517,0.445138269,-0.530888031,0.319671631,98.48969705
1412,0.892030848,-0.636589404,0.449598573,-0.386100386,-0.025939941,98.49268149
1414,0.892887746,-0.638245033,0.462087422,-0.482625483,-0.390411377,98.48928744
1416,0.908311911,-0.631622517,0.445138269,-0.627413127,-0.449829102,98.49166674
1418,0.872322194,-0.640728477,0.450490633,-0.337837838,-0.223907471,98.49423714
1420,0.880891174,-0.639900662,0.44603033,-0.241312741,0.111083984,98.49805025
1422,0.903170523,-0.624172185,0.435325602,-0.337837838,0.381256104,98.49734267
1424,0.880034276,-0.63410596,0.429973238,-0.579150579,0.436645508,98.4942175
1426,0.862896315,-0.634933775,0.443354148,-0.482625483,0.271789551,98.49224781
1428,0.880034276,-0.625,0.438001784,-0.193050193,-0.016265869,98.49045538
1430,0.856041131,-0.625827815,0.426404996,-0.530888031,-0.276062012,98.48987545
1432,0.854327335,-0.620860927,0.424620874,-0.482625483,-0.378967285,98.4884943
1434,0.871465296,-0.617549669,0.425512935,-0.482625483,-0.271484375,98.4897503
1436,0.838903171,-0.615066225,0.429081178,-0.482625483,-0.053466797,98.49413857
1438,0.823479006,-0.613410596,0.43175736,-0.482625483,0.142547607,98.49200761
1440,0.853470437,-0.595198675,0.41926851,-0.530888031,0.219207764,98.4894536
1442,0.824335904,-0.597682119,0.416592328,-0.530888031,0.166015625,98.49366214
1444,0.811482434,-0.59602649,0.416592328,-0.627413127,0.063018799,98.49792431
1446,0.83033419,-0.586092715,0.40499554,-0.627413127,-0.020843506,98.49602372
1448,0.803770351,-0.588576159,0.4058876,-0.482625483,-0.047851563,98.49178847
1450,0.793487575,-0.576986755,0.4058876,-0.627413127,-0.031280518,98.49459725
1452,0.808054841,-0.570364238,0.375557538,-0.627413127,-0.0078125,98.4909047
1454,0.783204799,-0.567880795,0.358608385,-0.627413127,-0.006561279,98.49051952
1456,0.767780634,-0.567880795,0.353256021,-0.530888031,-0.017242432,98.48992121
1458,0.776349614,-0.560430464,0.348795718,-0.482625483,-0.027648926,98.49097123
1460,0.763496144,-0.557119205,0.33719893,-0.579150579,-0.022125244,98.48724144
1462,0.749785775,-0.555463576,0.344335415,-0.627413127,-0.002349854,98.48823188
1464,0.766923736,-0.540562914,0.332738626,-0.530888031,0.010559082,98.48455313
1466,0.749785775,-0.548013245,0.322033898,-0.627413127,0.016784668,98.4807065
1468,0.738646101,-0.541390728,0.334522748,-0.530888031,0.013519287,98.48011723
1470,0.763496144,-0.529801325,0.32471008,-0.675675676,0.007324219,98.47782823
1472,0.745501285,-0.525662252,0.328278323,-0.579150579,0.003997803,98.4822693
1474,0.740359897,-0.489238411,0.349687779,-0.579150579,0.00769043,98.48243573
1476,0.746358183,-0.438741722,0.43264942,-0.579150579,0.010375977,98.48188865
1478,0.738646101,-0.397350993,0.475468332,-0.530888031,0.005126953,98.47997453
1480,0.734361611,-0.399834437,0.49955397,-0.627413127,-0.002075195,98.4796705
1482,0.720651243,-0.383278146,0.445138269,-0.627413127,-0.001983643,98.48246494
1484,0.716366752,-0.341887417,0.313113292,-0.530888031,-0.002838135,98.47915306
1486,0.716366752,-0.354304636,0.27029438,-0.579150579,0.000183105,98.47437757
1488,0.748071979,-0.357615894,0.25691347,-0.579150579,0.000244141,98.47646487
1490,0.734361611,-0.368377483,0.251561106,-0.530888031,-0.001525879,98.47751636
1492,0.721508141,-0.408112583,0.2426405,-0.482625483,-0.002075195,98.47665316
1494,0.77377892,-0.503311258,0.176628011,-0.530888031,-0.001220703,98.48080087
1496,0.707797772,-0.496688742,0.250669045,-0.530888031,0.000640869,98.48057267
1498,0.635818338,-0.51986755,0.294380018,-0.434362934,0.007415771,98.48473489
1500,0.63496144,-0.530629139,0.275646744,-0.530888031,0.007049561,98.48470396
1502,0.615252785,-0.534768212,0.279214987,-0.482625483,0.003295898,98.48897949
1504,0.603256213,-0.529801325,0.292595897,-0.434362934,0.001525879,98.491016
1506,0.610968295,-0.524006623,0.293487957,-0.434362934,0.004272461,98.49296242
1508,0.597257926,-0.520695364,0.291703836,-0.386100386,0.003417969,98.48800836
1510,0.57412168,-0.514900662,0.303300624,-0.337837838,0.003997803,98.48841055
1512,0.589545844,-0.510761589,0.29794826,-0.386100386,0.001312256,98.48754026
1514,0.572407883,-0.50910596,0.291703836,-0.28957529,-0.000457764,98.48882156
1516,0.551842331,-0.504139073,0.304192685,-0.579150579,0.00189209,98.48925691
1518,0.570694087,-0.49089404,0.306868867,-0.434362934,0.002929688,98.48641689
1520,0.559554413,-0.484271523,0.302408564,-0.386100386,0.003875732,98.48693794
1522,0.54327335,-0.481788079,0.314005352,-0.482625483,0.004058838,98.49056543
1524,0.550985433,-0.473509934,0.314897413,-0.482625483,0.000640869,98.48561482
1526,0.544987147,-0.466059603,0.316681534,-0.482625483,0.000640869,98.48186566
1528,0.52613539,-0.464403974,0.32381802,-0.530888031,0.001220703,98.48461637
1530,0.542416452,-0.454470199,0.322033898,-0.579150579,0.002075195,98.47982024
1532,0.53041988,-0.454470199,0.321141838,-0.579150579,6.10352E-05,98.47624656
1534,0.513281919,-0.454470199,0.327386262,-0.530888031,0.004455566,98.47445067
1536,0.522707798,-0.449503311,0.332738626,-0.627413127,0.003692627,98.47849817
1538,0.510711225,-0.443708609,0.335414808,-0.579150579,-0.000457764,98.47963973
1540,0.490145673,-0.443708609,0.335414808,-0.579150579,-0.000183105,98.47479871
1542,0.504712939,-0.436258278,0.341659233,-0.627413127,0.000244141,98.47291265
1544,0.493573265,-0.432119205,0.33719893,-0.579150579,0.002929688,98.46984037
1546,0.471293916,-0.419701987,0.330062444,-0.627413127,0.005218506,98.46759505
1548,0.491002571,-0.405629139,0.318465656,-0.530888031,0.000823975,98.46286215
1550,0.433590403,-0.258278146,0.445138269,-0.627413127,0.000946045,98.46616855
1552,0.29562982,-0.062913907,1.272970562,-0.723938224,0.005340576,98.46881134
1554,0.525278492,0.316225166,0.758251561,-0.627413127,0.003814697,98.47102291
1556,1.031705227,1.308774834,-0.630686887,-0.579150579,0.000366211,98.47425008
1558,1.544987147,0.42384106,-0.709188225,-0.675675676,-0.000183105,98.47689552
1560,1.222793488,-0.842715232,-0.70205174,-0.627413127,-0.002166748,98.47310119
1562,0.917737789,-1.068708609,-0.7029438,-0.579150579,0.000823975,98.47194451
1564,0.649528706,-1.016556291,-0.268510259,-0.627413127,0.004058838,98.46722374
1566,0.526992288,-0.889900662,0.0544157,-0.579150579,0.003417969,98.46223678
1568,0.425021422,-0.717715232,0.194469224,-0.675675676,0.005523682,98.45730676
1570,0.353898886,-0.627483444,0.27029438,-0.627413127,0.006469727,98.45398461
1572,0.335904027,-0.620860927,0.307760928,-0.579150579,0.004272461,98.45048896
1574,0.321336761,-0.609271523,0.31043711,-0.579150579,-0.000640869,98.4506439
1576,0.287917738,-0.605960265,0.322925959,-0.579150579,-0.000823975,98.44983273
1578,0.294772922,-0.608443709,0.327386262,-0.579150579,0.000762939,98.45077085
1580,0.288774636,-0.605960265,0.314005352,-0.530888031,0.004455566,98.44854066
1582,0.263067695,-0.60513245,0.312221231,-0.579150579,0.005218506,98.44946893
1584,0.269922879,-0.603476821,0.319357716,-0.482625483,0.002075195,98.45032034
1586,0.260497001,-0.599337748,0.309545049,-0.482625483,0.000366211,98.44653624
1588,0.233076264,-0.599337748,0.316681534,-0.434362934,-0.000946045,98.44232218
1590,0.249357326,-0.590231788,0.314005352,-0.434362934,-6.10352E-05,98.43764284
1592,0.252784919,-0.579470199,0.305976806,-0.434362934,0.001312256,98.43432452
1594,0.233076264,-0.567880795,0.320249777,-0.482625483,0.000823975,98.43456623
1596,0.24764353,-0.554635762,0.325602141,-0.434362934,0.003509521,98.43797992
1598,0.24764353,-0.554635762,0.32381802,-0.337837838,0.002838135,98.43604404
1600,0.232219366,-0.548013245,0.33809099,-0.434362934,0.002746582,98.43295565
1602,0.241645244,-0.534768212,0.358608385,-0.434362934,0.000946045,98.42860684
1604,0.257069409,-0.528145695,0.362176628,-0.337837838,0.000823975,98.43306694
1606,0.237360754,-0.530629139,0.380017841,-0.530888031,0.001312256,98.4305146
1608,0.241645244,-0.526490066,0.408563782,-0.434362934,0.002075195,98.43176864
1610,0.233933162,-0.539735099,0.429081178,-0.434362934,0.000640869,98.42883538
1612,0.203084833,-0.557119205,0.474576271,-0.386100386,-0.000549316,98.42625281
1614,0.209940017,-0.569536424,0.504906334,-0.482625483,0.002075195,98.42868694
1616,0.214224507,-0.58692053,0.534344335,-0.434362934,0.004577637,98.42524697
1618,0.201371037,-0.612582781,0.573595004,-0.482625483,0.005584717,98.4284787
1620,0.207369323,-0.618377483,0.611953613,-0.434362934,0.000946045,98.42441855
1622,0.22193659,-0.592715232,0.690454951,-0.482625483,-0.000244141,98.42921653
1624,0.198800343,-0.572847682,0.793933988,-0.530888031,0.000762939,98.43074874
1626,0.246786632,-0.545529801,0.807314897,-0.530888031,0.000946045,98.42858988
1628,0.257926307,-0.543874172,0.800178412,-0.579150579,0.004821777,98.43226221
1630,0.242502142,-0.552152318,0.629794826,-0.579150579,0.001708984,98.42756361
1632,0.280205656,-0.509933775,0.525423729,-0.627413127,0.00112915,98.43017299
1634,0.316195373,-0.477649007,0.465655665,-0.579150579,0.000183105,98.43413476
1636,0.324764353,-0.443708609,0.454950937,-0.627413127,0.002655029,98.43532351
1638,0.333333333,-0.444536424,0.447814451,-0.627413127,0.00112915,98.43753096
1640,0.36503856,-0.487582781,0.387154326,-0.627413127,0.003692627,98.43716946
1642,0.350471294,-0.517384106,0.381801963,-0.627413127,0.004180908,98.43975833
1644,0.258783205,-0.503311258,0.440677966,-0.675675676,0.00100708,98.43482974
1646,0.238217652,-0.495860927,0.428189117,-0.579150579,0.001312256,98.4317646
1648,0.205655527,-0.49089404,0.43175736,-0.530888031,0.001525879,98.42767912
1650,0.189374464,-0.46192053,0.438001784,-0.627413127,0.001220703,98.42435845
1652,0.195372751,-0.430463576,0.430865299,-0.530888031,0.005340576,98.42878093
1654,0.172236504,-0.409768212,0.438001784,-0.627413127,0.001312256,98.43227525
1656,0.159383033,-0.38410596,0.452274755,-0.482625483,0.001312256,98.42864808
1658,0.164524422,-0.361754967,0.44603033,-0.627413127,-0.000762939,98.43025534
1660,0.143958869,-0.351821192,0.462979483,-0.579150579,0.003051758,98.42564023
1662,0.127677806,-0.346854305,0.476360393,-0.579150579,0.002929688,98.42212186
1664,0.125107112,-0.321192053,0.464763604,-0.579150579,0.001220703,98.4189695
1666,0.10454156,-0.31705298,0.47279215,-0.579150579,-0.000549316,98.42042312
1668,0.093401885,-0.310430464,0.471008029,-0.675675676,0.00189209,98.42398866
1670,0.101970865,-0.302152318,0.471008029,-0.579150579,0.001708984,98.42752241
1672,0.079691517,-0.293046358,0.481712756,-0.530888031,0.003509521,98.42746279
1674,0.081405313,-0.286423841,0.493309545,-0.627413127,0.003997803,98.43027157
1676,0.090831191,-0.270695364,0.488849242,-0.434362934,0.003692627,98.42801811
1678,0.077977721,-0.271523179,0.479928635,-0.530888031,0.001312256,98.4326919
1680,0.070265638,-0.270695364,0.487957181,-0.434362934,0.001708984,98.4375972
1682,0.087403599,-0.252483444,0.480820696,-0.386100386,-0.001220703,98.43344169
1684,0.063410454,-0.254966887,0.488849242,-0.386100386,0.001586914,98.43173962
1686,0.063410454,-0.249172185,0.495093666,-0.193050193,0.002929688,98.42942261
1688,0.06940874,-0.254966887,0.483496878,-0.386100386,0.003692627,98.42658184
1690,0.057412168,-0.252483444,0.487957181,-0.337837838,0.00177002,98.42925206
1692,0.05227078,-0.24089404,0.492417484,-0.386100386,0.001312256,98.4279026
1694,0.054841474,-0.237582781,0.492417484,-0.337837838,0.002655029,98.42444277
1696,0.04798629,-0.24089404,0.494201606,-0.434362934,0.001220703,98.42109299
1698,0.039417309,-0.235099338,0.504014273,-0.386100386,0.002929688,98.42502663
1700,0.058269066,-0.227649007,0.495093666,-0.434362934,0.000946045,98.42948453
1702,0.039417309,-0.228476821,0.497769848,-0.482625483,0.000946045,98.4296592
1704,0.026563839,-0.22102649,0.508474576,-0.482625483,0.000549316,98.42484294
1706,0.042844901,-0.211092715,0.502230152,-0.482625483,0.002929688,98.424036
1708,0.028277635,-0.210264901,0.501338091,-0.530888031,0.005340576,98.42025685
1710,0.020565553,-0.201986755,0.514719001,-0.579150579,0.003997803,98.42477533
1712,0.035132819,-0.193708609,0.512042819,-0.482625483,0.002288818,98.42247713
1714,0.023993145,-0.196192053,0.523639607,-0.627413127,0.002288818,98.42641366
1716,-0.003427592,-0.194536424,0.538804639,-0.579150579,0.000640869,98.43036558
1718,0.024850043,-0.187913907,0.537912578,-0.627413127,0.000823975,98.4331209
1720,0.016281063,-0.183774834,0.536128457,-0.579150579,0.012573242,98.43720911
1722,0.011996572,-0.181291391,0.552185549,-0.579150579,-0.016967773,98.43237591
1724,0.017994859,-0.177152318,0.552185549,-0.627413127,-0.096008301,98.4369688
1726,0.013710368,-0.176324503,0.553077609,-0.579150579,0.155334473,98.43272133
1728,0,-0.17384106,0.565566459,-0.579150579,0.18270874,98.43057266
1730,0.010282776,-0.165562914,0.561998216,-0.482625483,-0.097839355,98.43045383
1732,0.003427592,-0.16307947,0.561998216,-0.579150579,-0.624542236,98.43515955
1734,-0.010282776,-0.162251656,0.58162355,-0.579150579,0.091430664,98.43584068
1736,0.007712082,-0.150662252,0.572702944,-0.579150579,0.744995117,98.43358039
1738,0.000856898,-0.152317881,0.571810883,-0.579150579,0.199005127,98.42987122
1740,-0.020565553,-0.157284768,0.582515611,-0.723938224,-0.332336426,98.42642314
1742,-0.000856898,-0.150662252,0.586083854,-0.579150579,-0.720275879,98.42411126
1744,-0.011996572,-0.150662252,0.587867975,-0.723938224,-0.2784729,98.42345015
1746,-0.033419023,-0.140728477,0.600356824,-0.627413127,0.402709961,98.42240919
1748,-0.017994859,-0.134933775,0.598572703,-0.627413127,0.64855957,98.42166165
1750,-0.022279349,-0.125,0.603925067,-0.579150579,0.327178955,98.42280555
1752,-0.046272494,-0.139072848,0.60838537,-0.627413127,0.155059814,98.4222736
1754,-0.031705227,-0.132450331,0.610169492,-0.627413127,-0.381835938,98.41739383
1756,-0.034275921,-0.122516556,0.611953613,-0.579150579,-0.579437256,98.41273654
1758,-0.050556984,-0.124172185,0.628010705,-0.627413127,-0.388214111,98.41172425
1760,-0.025706941,-0.110099338,0.622658341,-0.530888031,-0.313812256,98.41651875
1762,-0.035989717,-0.113410596,0.622658341,-0.482625483,0.339111328,98.41694644
1764,-0.045415596,-0.103476821,0.632471008,-0.579150579,0.516113281,98.42107031
1766,-0.023993145,-0.056291391,0.67618198,-0.434362934,0.643981934,98.4193119
1768,-0.023993145,-0.010761589,0.762711864,-0.530888031,0.206359863,98.41721706
1770,-0.023136247,0.023178808,0.811775201,-0.434362934,-0.016265869,98.4210068
1772,-0.016281063,0.021523179,0.822479929,-0.337837838,-0.623382568,98.42379824
1774,-0.033419023,0.01986755,0.695807315,-0.530888031,-0.442687988,98.42274236
1776,-0.026563839,0.066225166,0.628010705,-0.386100386,-0.484924316,98.42656562
1778,0.00856898,0.069536424,0.600356824,-0.434362934,-0.011810303,98.42582231
1780,0.030848329,0.063741722,0.5941124,-0.530888031,0.178588867,98.42548609
1782,0.027420737,0.038907285,0.599464764,-0.482625483,0.314331055,98.4247354
1784,0.061696658,-0.02897351,0.550401427,-0.434362934,0.302185059,98.4242875
1786,0.086546701,-0.104304636,0.529884032,-0.434362934,0.076660156,98.42624175
1788,-0.029134533,-0.110099338,0.632471008,-0.482625483,-0.039916992,98.42219753
1790,-0.048843188,-0.109271523,0.650312221,-0.579150579,-0.099182129,98.42453213
1792,-0.05227078,-0.133278146,0.647636039,-0.434362934,-0.092102051,98.42083231
1794,-0.070265638,-0.135761589,0.667261374,-0.530888031,-0.033935547,98.42079759
1796,-0.059125964,-0.128311258,0.674397859,-0.482625483,0.020080566,98.41839418
1798,-0.05227078,-0.117549669,0.679750223,-0.434362934,0.029754639,98.41931084
1800,-0.082262211,-0.120033113,0.68956289,-0.482625483,-0.000183105,98.41658703
1802,-0.057412168,-0.116721854,0.696699376,-0.434362934,-0.029174805,98.4211382
1804,-0.053984576,-0.110099338,0.685102587,-0.530888031,-0.040985107,98.4167683
1806,-0.06940874,-0.102649007,0.695807315,-0.434362934,-0.020385742,98.41360077
1808,-0.061696658,-0.110099338,0.706512043,-0.482625483,0.000457764,98.41484319
1810,-0.05227078,-0.088576159,0.697591436,-0.579150579,0.01953125,98.41275725
1812,-0.06940874,-0.045529801,0.704727921,-0.579150579,0.020294189,98.40912912
1814,-0.162810626,0.150662252,1.140945584,-0.627413127,0.014190674,98.40601846
1816,-0.172236504,0.293874172,1.767172168,-0.579150579,0.006103516,98.41058463
1818,0.154241645,1.018211921,0.644959857,-0.675675676,0.00769043,98.40855076
1820,0.793487575,1.625827815,-0.671721677,-0.579150579,0.010375977,98.40592279
1822,1.107969152,0.180463576,-0.67528992,-0.434362934,0.010284424,98.40752436
1824,0.571550985,-0.734271523,-0.680642284,-0.579150579,0.005706787,98.40256732
1826,0.311053985,-0.748344371,-0.172167707,-0.530888031,-0.002655029,98.39834901
1828,0.123393316,-0.643211921,0.305084746,-0.579150579,-0.004821777,98.39644485
1830,-0.005998286,-0.528145695,0.537020517,-0.675675676,-0.004638672,98.39368456
1832,-0.084832905,-0.36589404,0.661016949,-0.627413127,-0.0050354,98.39563745
1834,-0.123393316,-0.307119205,0.722569135,-0.723938224,-0.002532959,98.39763977
1836,-0.152527849,-0.290562914,0.743978591,-0.627413127,-0.000549316,98.40115792
1838,-0.149100257,-0.292218543,0.759143622,-0.627413127,0.00112915,98.40174852
1840,-0.143101971,-0.283112583,0.759143622,-0.772200772,0.001403809,98.40245184
1842,-0.162810626,-0.287251656,0.774308653,-0.579150579,0.001983643,98.40276105
1844,-0.159383033,-0.281456954,0.780553078,-0.627413127,0.000366211,98.40634991
1846,-0.144815767,-0.278145695,0.764495986,-0.530888031,0.003601074,98.40581337
1848,-0.170522708,-0.268211921,0.774308653,-0.482625483,0.001983643,98.40464718
1850,-0.143101971,-0.269039735,0.766280107,-0.482625483,0.002655029,98.40560077
1852,-0.141388175,-0.25,0.771632471,-0.482625483,0.000946045,98.40365117
1854,-0.154241645,-0.247516556,0.767172168,-0.530888031,0.003814697,98.39966225
1856,-0.142245073,-0.239238411,0.780553078,-0.482625483,0.003814697,98.39838164
1858,-0.124250214,-0.223509934,0.777876896,-0.386100386,0.003509521,98.39560319
1860,-0.138817481,-0.223509934,0.791257806,-0.530888031,0.000183105,98.39703546
1862,-0.12596401,-0.21192053,0.806422837,-0.434362934,0.000549316,98.39980202
1864,-0.107112254,-0.197847682,0.811775201,-0.386100386,0.003417969,98.39910236
1866,-0.125107112,-0.191225166,0.830508475,-0.530888031,0.003814697,98.40031298
1868,-0.11739503,-0.189569536,0.853702052,-0.482625483,0.002166748,98.39810372
1870,-0.094258783,-0.180463576,0.866190901,-0.434362934,0.000244141,98.3978842
1872,-0.115681234,-0.19205298,0.892952721,-0.482625483,-0.000640869,98.39603162
1874,-0.103684662,-0.190397351,0.928635147,-0.530888031,0.001983643,98.39930332
1876,-0.095115681,-0.209437086,0.961641392,-0.530888031,0.003509521,98.40173493
1878,-0.114824336,-0.226821192,1.010704728,-0.482625483,0.002929688,98.39817804
1880,-0.110539846,-0.258278146,1.036574487,-0.579150579,0.001403809,98.39386069
1882,-0.088260497,-0.278145695,1.06779661,-0.482625483,0.001525879,98.39418206
1884,-0.110539846,-0.300496689,1.102586976,-0.579150579,0.002075195,98.39662161
1886,-0.096829477,-0.325331126,1.117752007,-0.434362934,0.000823975,98.39997895
1888,-0.067694944,-0.334437086,1.118644068,-0.482625483,0.004058838,98.40218558
1890,-0.076263925,-0.345198675,1.120428189,-0.482625483,0.0050354,98.4060618
1892,-0.053984576,-0.341887417,1.119536128,-0.482625483,0.002838135,98.40269034
1894,-0.015424165,-0.32781457,1.085637823,-0.482625483,0.002655029,98.39970273
1896,-0.021422451,-0.318708609,1.060660125,-0.530888031,-0.00100708,98.40352235
1898,-0.007712082,-0.295529801,1.041926851,-0.530888031,0.00177002,98.40314194
1900,0.030848329,-0.251655629,1.001784121,-0.434362934,0.003051758,98.40001244
1902,0.016281063,-0.239238411,0.992863515,-0.482625483,0.00189209,98.40226126
1904,0.020565553,-0.21192053,0.97323818,-0.627413127,0.000457764,98.40609679
1906,0.046272494,-0.169701987,0.944692239,-0.530888031,6.10352E-05,98.4090769
1908,0.039417309,-0.137417219,0.933987511,-0.579150579,-0.000183105,98.41250662
1910,0.032562125,-0.109271523,0.938447814,-0.530888031,0.003051758,98.41288708
1912,0.049700086,-0.074503311,0.922390723,-0.675675676,0.005126953,98.40998297
1914,0.041131105,-0.019039735,0.95985727,-0.579150579,0.003814697,98.41028743
1916,0.029134533,0.050496689,1.061552186,-0.579150579,0,98.41372045
1918,0.079691517,0.124172185,1.099018733,-0.482625483,-0.00112915,98.41087386
1920,0.059982862,0.128311258,1.124888492,-0.579150579,-0.000640869,98.41304112
1922,0.037703513,0.139900662,1.021409456,-0.482625483,0.001983643,98.4166678
1924,0.059982862,0.195364238,0.900089206,-0.579150579,0.003875732,98.41638044
1926,0.055698372,0.217715232,0.871543265,-0.530888031,0.004760742,98.41598548
1928,0.071122536,0.218543046,0.875111508,-0.530888031,6.10352E-05,98.42041076
1930,0.105398458,0.226821192,0.875111508,-0.579150579,0.00100708,98.42169419
1932,0.101970865,0.188741722,0.866190901,-0.675675676,-0.000823975,98.42475806
1934,0.122536418,0.094370861,0.834968778,-0.627413127,-0.000244141,98.42377346
1936,0.091688089,0.104304636,0.90544157,-0.482625483,0.003814697,98.4219874
1938,0.010282776,0.07781457,0.949152542,-0.530888031,0.003875732,98.42077546
1940,0.001713796,0.062086093,0.964317574,-0.675675676,0.004577637,98.42296516
1942,0.020565553,0.062086093,0.967885816,-0.530888031,0.000183105,98.4198958
1944,-0.013710368,0.060430464,0.976806423,-0.482625483,0.000457764,98.41979567
1946,-0.018851757,0.057119205,0.989295272,-0.482625483,0.000457764,98.41600337
1948,-0.001713796,0.061258278,0.991079393,-0.482625483,0.003814697,98.41240257
1950,-0.014567266,0.066225166,0.993755575,-0.482625483,0.002349854,98.41687453
1952,-0.022279349,0.059602649,0.998215879,-0.627413127,0.011047363,98.41818396
1954,-0.006855184,0.067880795,0.991079393,-0.482625483,-0.020019531,98.41757052
1956,-0.018851757,0.061258278,0.996431757,-0.386100386,-0.028686523,98.41964813
1958,-0.026563839,0.068708609,1.005352364,-0.482625483,0.090667725,98.4199446
1960,-0.005998286,0.075331126,1.005352364,-0.482625483,0.091796875,98.42146887
1962,-0.019708655,0.071192053,1.004460303,-0.386100386,-0.115081787,98.42425071
1964,-0.027420737,0.075331126,1.024085638,-0.434362934,-0.339874268,98.42543089
1966,0.000856898,0.08692053,1.017841213,-0.386100386,0.223724365,98.42545176
1968,-0.022279349,0.078642384,1.024085638,-0.482625483,0.436950684,98.42530549
1970,-0.027420737,0.075331126,1.038358608,-0.675675676,-0.086456299,98.42140698
1972,-0.003427592,0.082781457,1.031222123,-0.579150579,-0.39175415,98.42557248
1974,-0.011996572,0.076986755,1.036574487,-0.482625483,-0.219726563,98.42489867
1976,-0.015424165,0.089403974,1.04103479,-0.579150579,0.102294922,98.42416865
1978,0.000856898,0.099337748,1.039250669,-0.530888031,0.404998779,98.41946151
1980,-0.015424165,0.094370861,1.04103479,-0.675675676,0.34463501,98.41956577
1982,-0.032562125,0.081953642,1.049063336,-0.772200772,0.019317627,98.4242028
1984,-0.01285347,0.095198675,1.046387154,-0.723938224,-0.363037109,98.42195631
1986,-0.017994859,0.091887417,1.045495094,-1.206563707,-0.459533691,98.42439042
1988,-0.023136247,0.095198675,1.056199822,-1.061776062,-0.256988525,98.42055845
1990,0.014567266,0.115066225,1.061552186,-0.965250965,0.067596436,98.42325175
1992,0.005998286,0.104304636,1.058876004,-0.579150579,0.36239624,98.42590895
1994,-0.034275921,0.090231788,1.060660125,-0.723938224,0.44152832,98.42631661
1996,-0.021422451,0.091887417,1.047279215,-0.627413127,0.297790527,98.42300979
1998,-0.029991431,0.094370861,1.04014273,-0.579150579,0.017730713,98.427311
2000,-0.045415596,0.081953642,1.055307761,-0.337837838,-0.25213623,98.42439308
2002,-0.029991431,0.094370861,1.0544157,-0.386100386,-0.374969482,98.41959069
2004,-0.027420737,0.097682119,1.050847458,-0.965250965,-0.289703369,98.4206068
2006,-0.050556984,0.099337748,1.066012489,0.048262548,-0.079528809,98.42168051
2008,-0.028277635,0.100165563,1.068688671,-1.496138996,0.124237061,98.42136906
2010,-0.034275921,0.100165563,1.064228368,-1.254826255,0.215209961,98.42233219
2012,-0.04798629,0.094370861,1.079393399,-1.11003861,0.176605225,98.42456678
2014,-0.031705227,0.098509934,1.077609277,-0.916988417,0.071502686,98.42364789
2016,-0.035132819,0.104304636,1.071364853,-0.772200772,-0.012756348,98.42462403
2018,-0.050556984,0.095198675,1.082069581,-0.868725869,-0.045074463,98.42388112
2020,-0.027420737,0.10513245,1.078501338,-0.916988417,-0.032409668,98.42009954
2022,-0.040274207,0.100165563,1.083853702,-0.82046332,-0.011810303,98.41859907
2024,-0.066838046,0.096854305,1.096342551,-0.965250965,-0.004272461,98.41906653
2026,-0.048843188,0.110099338,1.092774309,-1.013513514,-0.016204834,98.41533752
2028,-0.05227078,0.102649007,1.092774309,-0.965250965,-0.024200439,98.41115249
2030,-0.055698372,0.100993377,1.103479037,-1.11003861,-0.020782471,98.40904706
2032,-0.037703513,0.108443709,1.100802855,-1.061776062,-0.00579834,98.41081522
2034,-0.041988003,0.11589404,1.108831401,-1.061776062,0.00894165,98.41038564
2036,-0.053127678,0.110927152,1.117752007,-1.206563707,0.015319824,98.41037779
2038,-0.04798629,0.109271523,1.120428189,-1.11003861,0.01449585,98.40596258
2040,-0.042844901,0.110099338,1.107047279,-1.061776062,0.008270264,98.40169864
2042,-0.055698372,0.110927152,1.115967886,-0.965250965,0.00579834,98.4000774
2044,-0.041988003,0.115066225,1.123996432,-0.916988417,0.009155273,98.39843812
2046,-0.042844901,0.116721854,1.112399643,-0.965250965,0.0078125,98.40328771
2048,-0.059982862,0.117549669,1.125780553,-0.965250965,0.005340576,98.40580435
